Cl.thickness,Cell.size,Cell.shape,Marg.adhesion,Epith.c.size,Bare.nuclei,Bl.cromatin,Normal.nucleoli,Mitoses,Class
67.33153642277122,65.88400375555463,77.19491540099341,48.16486237216128,48.46938853744339,51.64807262122339,49.9531812234514,49.12839787875864,58.71578916894214,1
61.17329503304715,57.713776526155335,53.75139242290905,58.512367609195024,62.51795535460136,52.20468612054979,64.9978109201889,63.35400633194549,39.74274707062108,1
45.4462543523338,55.47500071218925,64.51622040252616,64.46266573926405,57.394936820837366,49.54958235073849,52.66880376061067,36.91005405466905,29.97321351773106,0
58.34750455268325,46.20717103640872,50.83290718233011,73.18336503799398,47.78899557617853,50.90238291009576,61.60026089197348,51.75448613168855,51.20293655794051,1
56.1086060657759,43.04419761536739,37.54299427161625,57.83352241470445,65.07231169403003,36.56023358392302,53.566460333210685,43.03120803873439,66.81295404493815,1
57.41050456597997,55.47379570223527,68.02490759486805,58.72069058923086,40.098126979577785,56.73959160825584,66.68807294777767,80.31829936929341,65.66985539120215,1
52.8726577140686,38.03273228182012,68.25415017307321,46.61684376173579,43.80175241914655,63.66598470033835,37.78913502829011,58.055547688247664,62.55675830393661,0
63.59336440466095,45.84585785021241,55.7263941620475,56.00750695097455,39.09423396247224,74.19487925143346,55.75217496960078,64.40019375263711,59.27983073490656,1
55.761292384084406,47.19670216451103,56.86397388955568,60.26258681911092,68.94685585588778,54.600064970966656,54.12083553632227,65.87253201459067,57.74535330346978,1
56.49916334659027,54.55602258367116,63.025632815286,50.18711984538674,52.32914346344067,48.298397492527066,45.82888370066007,48.90356698079171,56.030765411826536,0
